User ID Number,Gender,Seeking,Age,Profile Visits,Kisses,Fans,Country Name,Country Cordinates,User Country,City Cordinates,Last Known City Location,Location,lastOnlineDate,lastOnlineTime,User ID,Age Category
943,F,M,22,5560,86,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.4054∞ N, 8.3998∞ E",Dietikon,Dietikon,2015-04-27T18:40:34Z,1430160034,5451560dea6da15e8d8b4d18,Early Twenties
944,F,M,19,10293,371,51,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Diez,2015-04-06T14:25:43Z,1428330343,55124a8b170ba04f258b47b3,Early Twenties
945,F,M,20,5811,91,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Emmendingen,2015-04-26T06:24:47Z,1430029487,552453f2170ba065138b466d,Early Twenties
946,F,M,25,12238,264,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.6959∞ N, 8.6380∞ E",Suhr,Rust,2015-04-26T18:53:21Z,1430074401,54dde1ca150ba0867b8b45eb,Late Twenties
947,F,M,20,4962,177,2,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Doucier,2015-04-06T15:44:15Z,1428335055,55040960e86da1b15a8b4dce,Early Twenties
948,F,M,21,7223,123,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Rheinfelden (Baden),2015-04-08T10:06:22Z,1428487582,54e8f516180ba010518b457f,Early Twenties
949,F,M,22,1683,21,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lancy,Werthenstein,2015-04-22T17:24:55Z,1429723495,5454de5de96da1e5068b49b7,Early Twenties
950,F,M,20,10914,338,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Unter√§geri,2015-04-08T06:13:44Z,1428473624,54ca773c0b6ea1c00d8b4611,Early Twenties
951,F,M,19,1375,35,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Mulhouse,2015-04-08T13:14:47Z,1428498887,54f5655b0b6ea18f3b8b4af9,Early Twenties
952,F,M,22,7629,238,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.1783∞ N, 7.0730∞ E",Courtelary,Portim√£o,2015-04-04T20:54:00Z,1428180840,54973fa5ea6da15e6d8b4ed7,Early Twenties
953,F,M,23,9323,222,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Frankfurt am Main,2015-04-26T16:54:44Z,1430067284,54561053c46da1d6718b4ee3,Early Twenties
954,F,M,21,6862,389,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Biberach an der Ri√ü,2015-04-06T14:54:36Z,1428332076,548ee973ea6da13e5d8b4965,Early Twenties
955,F,M,24,1129,80,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lancy,Lausanne,2015-04-07T11:21:32Z,1428405692,551b0c14cb6da128578b45c2,Early Twenties
956,F,M,24,2166,57,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Besan√ßon,2015-04-06T14:14:14Z,1428329654,550ebeffcd6da1811a8b45a4,Early Twenties
957,F,M,24,6210,454,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.1989∞ N, 8.8830∞ E",Nuolen,Cortaillod,2015-04-07T12:16:41Z,1428409001,550eba75066ea1571a8b47cf,Early Twenties
958,F,M,24,3380,76,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5596∞ N, 7.5886∞ E",Basel,Basel,2015-04-08T14:04:10Z,1428501850,54565fc0ea6da1fc6c8b4794,Early Twenties
959,F,M,23,6245,222,1,Indonesia ,"0.7893∞ S, 113.9213∞ E",ID,"8.5819∞ S, 115.1771∞ E",Badung,Chardonne,2015-04-21T20:11:02Z,1429647062,548765cfca6da1629f8b45fa,Early Twenties
960,F,M,26,8563,290,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Wiesbaden,2015-04-06T16:11:30Z,1428336690,551d2d4e1b0ba04b658b48c1,Late Twenties
961,F,M,21,10601,377,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Murg,2015-04-26T05:04:17Z,1430024657,551b133cc66da163308b4dc0,Early Twenties
962,F,none,23,4563,68,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Frankfurt am Main,2015-04-27T19:21:41Z,1430162501,54b030db170ba0d95e8b469b,Early Twenties
963,F,M,25,5646,248,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9761∞ N, 7.4819∞ E",Ittigen,Illnau-Effretikon,2015-04-26T09:55:19Z,1430042119,5457ed0e140ba0717c8b4955,Late Twenties
964,F,M,23,3173,75,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lancy,Liestal,2015-04-08T08:54:34Z,1428483274,552112d0086ea11a3a8b45a2,Early Twenties
965,F,M,24,4492,105,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Bern,2015-04-26T11:51:24Z,1430049084,5458b12bca6da1256c8b5042,Early Twenties
966,F,M,21,2873,93,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-04-07T18:13:55Z,1428430435,5459127a180ba0a02a8b47eb,Early Twenties
967,F,M,21,3457,86,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3904∞ N, 8.0457∞ E",Aarau,Niederg√∂sgen,2015-04-06T08:55:40Z,1428310540,54eea141ea6da1be428b4681,Early Twenties
968,F,M,19,12715,308,51,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5130∞ N, 7.7652∞ E",Arisdorf,Birsfelden,2015-04-19T13:22:55Z,1429449775,54d021c6e96da10b928b4923,Early Twenties
969,F,M,19,7319,263,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Annecy,2015-04-07T05:01:56Z,1428382916,550be2400b6ea1b3138b4862,Early Twenties
970,F,M,20,6385,356,23,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Saint-Genis-Pouilly,2015-04-07T11:58:16Z,1428407896,5492094de96da1c8918b4d70,Early Twenties
971,F,M,21,3263,81,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Kaysersberg,2015-04-25T17:43:51Z,1429983831,54ba74b0096ea1fa448b45be,Early Twenties
972,F,M,22,9242,143,1,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Freiburg im Breisgau,2015-04-08T15:22:48Z,1428506568,54779906c46da1244d8b4c58,Early Twenties
973,F,M,21,2721,50,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3271∞ N, 8.8014∞ E",Wetzikon,Windisch,2015-04-07T15:48:38Z,1428421718,5509dadd160ba0142a8b4795,Early Twenties
974,F,M,21,3931,137,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Ugine,2015-04-07T12:12:39Z,1428408759,551ac5b91a0ba045248b48e3,Early Twenties
975,F,M,19,1679,53,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Lyon,2015-04-07T21:25:22Z,1428441922,55091f94076ea1381e8b460d,Early Twenties
976,F,M,25,18201,1565,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5596∞ N, 7.5886∞ E",Basel,Riehen,2015-04-26T11:31:56Z,1430047916,5517bee6c76da110178b4e65,Late Twenties
977,F,M,19,10034,645,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.1501∞ N, 8.0192∞ E",Ettiswil,Ecublens,2015-04-23T12:06:56Z,1429790816,552ae295150ba042508b45cf,Early Twenties
978,F,M,23,1966,67,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2978∞ N, 8.4483∞ E",Hedingen,Ch√¢telaine,2015-04-06T14:53:42Z,1428332022,545bebc8c56da1f51b8b45fa,Early Twenties
979,F,M,25,3596,67,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.8065∞ N, 7.1620∞ E",Fribourg,Fribourg,2015-04-16T12:38:26Z,1429187906,551c6a76190ba077048b48e6,Late Twenties
980,F,M,20,2859,21,2,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Rust,2015-04-06T12:33:45Z,1428323625,54ba9ce2086ea161558b46b9,Early Twenties
981,F,M,20,8790,106,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-04-07T21:57:56Z,1428443876,545e49c1c86da103458b467f,Early Twenties
982,F,M,23,568,18,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"48.7258∞ N, 2.1252∞ E",Villiers-le-Bacle,Vuippens,2015-04-25T12:58:22Z,1429966702,55314dd3160ba0087b8b4ddf,Early Twenties
983,F,M,21,28504,1113,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Ronneburg,2015-04-06T15:03:43Z,1428332623,54726875ea6da14e628b4598,Early Twenties
984,F,none,22,8414,543,3,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.1501∞ N, 8.0192∞ E",Ettiswil,Ostermundigen,2015-04-19T23:54:56Z,1429487696,54eb636ec86da17d6d8b4a7f,Early Twenties
985,F,M,22,4192,100,51,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Freiburg im Breisgau,2015-04-26T18:52:27Z,1430074347,5526515eea6da17d548b4f58,Early Twenties
986,F,M,21,701,5,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Roville-devant-Bayon,2015-04-25T09:32:52Z,1429954372,552165eb1a0ba029798b4aa3,Early Twenties
987,F,M,24,3042,31,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,March,2015-04-26T11:10:05Z,1430046605,552b5ab2c86da17c878b4650,Early Twenties
988,F,M,21,3582,256,1,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,N√Æmes,2015-04-06T14:59:10Z,1428332350,550883a0c56da12b1a8b47be,Early Twenties
989,F,M,22,1531,29,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.6959∞ N, 8.6380∞ E",Suhr,Schwyz,2015-04-08T14:59:20Z,1428505160,54cf44a1e96da1456a8b469c,Early Twenties
990,F,M,21,10148,183,0,Italy,"41.8719∞ N, 12.5674∞ E",IT,"45.4637∞ N, 9.1885∞ E",Milano,Torino,2015-04-19T07:40:37Z,1429429237,546aa4d2ea6da1e0728b4ab3,Early Twenties
991,F,M,25,4485,48,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Freiburg im Breisgau,2015-04-19T08:16:49Z,1429431409,552a6b08cc6da197598b45be,Late Twenties
992,F,M,25,6978,203,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Schwerzenbach,2015-04-26T05:53:26Z,1430027606,55336422ea6da168718b494b,Late Twenties
993,F,M,19,9429,436,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5596∞ N, 7.5886∞ E",Basel,Basel,2015-04-19T11:42:04Z,1429443724,551a7d3c086ea1549f8b4b5b,Early Twenties
994,F,M,23,4395,132,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Bern,2015-04-07T11:59:40Z,1428407980,546160121b0ba0f3588b4995,Early Twenties
995,F,M,21,4215,125,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Kaufbeuren,2015-04-06T14:47:13Z,1428331633,547b5a98c86da1605f8b4c40,Early Twenties
996,F,M,19,4550,110,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lancy,Escholzmatt,2015-04-26T11:41:45Z,1430048505,55393f41ca6da1a5068b457a,Early Twenties
997,F,M,26,5780,283,2,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Mirabeau,2015-04-06T16:02:13Z,1428336133,551ae0241c0ba0924b8b4a28,Late Twenties
998,F,M,22,5285,97,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Speyer,2015-04-06T15:00:09Z,1428332409,551fc1af1b0ba008128b4cee,Early Twenties
999,F,M,21,5148,291,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.2978∞ N, 8.4483∞ E",Hedingen,Gen√®ve,2015-04-19T21:39:48Z,1429479588,54634832190ba0637f8b46c8,Early Twenties
1000,F,M,19,4561,505,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Froideconche,2015-04-01T00:01:03Z,1427846463,5463753ce86da113948b46eb,Early Twenties
1001,F,M,23,1357,16,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3130∞ N, 7.9199∞ E",Oftringen,Oberentfelden,2015-04-26T11:35:12Z,1430048112,5463b70fc76da1050f8b4634,Early Twenties
1002,F,M,25,12413,746,1,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Clermont-Ferrand,2015-04-06T16:06:13Z,1428336373,5463ccaa160ba0243a8b4627,Late Twenties
1003,F,M,20,1540,39,28,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Lahr/Schwarzwald,2015-04-22T23:23:29Z,1429745009,54f10dcd086ea1bc598b488f,Early Twenties
1004,F,M,20,5941,58,0,Italy,"41.8719∞ N, 12.5674∞ E",IT,"45.4637∞ N, 9.1885∞ E",Milano,Torino,2015-04-26T14:08:22Z,1430057302,553a1c62170ba08f548b483d,Early Twenties
1005,F,M,24,12192,267,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Affoltern am Albis,2015-04-26T17:41:49Z,1430070109,552d8876160ba0ea238b4c03,Early Twenties
1006,F,none,24,17167,973,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-04-19T10:53:39Z,1429440819,5533750ceb6da1df698b4a85,Early Twenties
1007,F,M,20,8074,583,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Pierrelatte,2015-04-06T14:26:05Z,1428330365,551bfda00a6ea1462b8b4aa0,Early Twenties
1008,F,M,25,8559,270,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Merzhausen,2015-04-06T16:14:00Z,1428336840,5464f9dae66da155768b456a,Late Twenties
1009,F,M,24,6516,174,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.0342∞ N, 8.2773∞ E",Kriens,Kirchberg,2015-04-08T15:14:24Z,1428506064,55058891076ea10d608b4e11,Early Twenties
1010,F,M,19,7120,80,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Rust,2015-04-06T10:55:14Z,1428317714,547085e0190ba0cb058b4763,Early Twenties
1011,F,M,22,1138,110,7,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,√âchirolles,2015-04-02T17:37:10Z,1427996230,5468e36aea6da167198b4a1c,Early Twenties
1012,F,none,22,8030,247,1,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Flein,2015-04-27T19:31:24Z,1430163084,55321a1be86da11f4c8b478f,Early Twenties
1013,F,M,20,10430,334,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Voiron,2015-04-26T08:54:56Z,1430038496,55302628190ba077108b456a,Early Twenties
1014,F,M,19,2386,49,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Lyon,2015-04-27T15:51:35Z,1430149895,548c95e9e96da13c178b4603,Early Twenties
1015,F,M,19,8497,601,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Annemasse,2015-04-07T10:59:46Z,1428404386,54f8bb7e1a0ba02f7b8b47c1,Early Twenties
1016,F,M,23,3542,74,4,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Berg,2015-04-06T16:10:45Z,1428336645,5467abc8c46da18a118b4651,Early Twenties
1017,F,M,21,6622,177,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"53.5519∞ N, 0.4919∞ W",Brigg,Birr,2015-04-25T00:37:04Z,1429922224,54d27cbd0a6ea14e478b4ab7,Early Twenties
1018,F,none,23,828,16,1,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lancy,Bern,2015-04-26T11:36:15Z,1430048175,54689b911a0ba04e458b488e,Early Twenties
1019,F,none,25,17332,782,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Lyon,2015-04-08T13:58:35Z,1428501515,54a12690170ba0c91b8b4920,Late Twenties
1020,F,M,25,1204,63,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Grenoble,2015-04-06T14:26:16Z,1428330376,54fcd2e8066ea1e5228b4630,Late Twenties
1021,F,M,22,8186,184,3,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Sankt Augustin,2015-04-06T16:01:09Z,1428336069,55009278066ea155858b46b2,Early Twenties
1022,F,M,21,6844,250,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Ludwigshafen am Rhein,2015-04-06T14:25:17Z,1428330317,551ec9cbc46da1281b8b4d72,Early Twenties
1023,F,M,21,10250,643,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Cointrin,2015-04-06T14:21:19Z,1428330079,5517e6de086ea1c73a8b4ebd,Early Twenties
1024,F,M,24,3313,105,1,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Th√¥nes,2015-04-08T15:18:33Z,1428506313,550eb671076ea1e36f8b49a3,Early Twenties
1025,F,M,22,561,10,1,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Lun√©ville,2015-04-06T08:56:44Z,1428310604,546bea82e56da18e048b4592,Early Twenties
1026,F,M,20,11393,293,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Meilen,2015-04-25T17:57:30Z,1429984650,55175c6c0b6ea11d6d8b4ad2,Early Twenties
1027,F,M,19,874,19,0,Italy,"41.8719∞ N, 12.5674∞ E",IT,"45.4637∞ N, 9.1885∞ E",Milano,Moncalieri,2015-04-26T11:43:04Z,1430048584,5531572b0b6ea1ce6b8b4c13,Early Twenties
1028,F,M,22,2280,36,3,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Freiburg im Breisgau,2015-04-06T13:15:05Z,1428326105,550b5cca150ba049518b45af,Early Twenties
1029,F,M,20,5295,107,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Bad Krozingen,2015-04-26T04:52:44Z,1430023964,54fb8a3bc96da1c4468b45d3,Early Twenties
1030,F,M,23,1957,30,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lancy,Losone,2015-04-26T10:19:50Z,1430043590,55281ebc0b6ea1e4218b4a48,Early Twenties
1031,F,M,20,1576,42,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Bourg-en-Bresse,2015-04-07T23:02:58Z,1428447778,551ca5e3066ea1f8968b4a22,Early Twenties
1032,F,M,22,2215,47,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.6959∞ N, 8.6380∞ E",Suhr,Balsthal,2015-04-08T14:08:20Z,1428502100,552119681b0ba0a2368b4da8,Early Twenties
1033,F,M,20,739,54,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Saarbr√ºcken,2015-04-06T14:31:21Z,1428330681,551aa2b3086ea1150f8b460a,Early Twenties
1034,F,none,21,5566,197,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Rielasingen-Worblingen,2015-04-06T14:59:59Z,1428332399,546f48e0c76da14b218b4d0a,Early Twenties
1035,F,M,24,3952,53,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5529∞ N, 7.5434∞ E",Allschwil,Basel,2015-04-08T10:33:19Z,1428489199,54cfb914140ba07f6c8b49e3,Early Twenties
1036,F,M,26,4772,111,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,G√∂ppingen,2015-04-06T16:02:09Z,1428336129,54fea1990a6ea15f378b4e50,Late Twenties
1037,F,none,23,3683,131,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Bern,2015-04-27T19:08:34Z,1430161714,54e4d7f4cb6da149738b4c4e,Early Twenties
1038,F,M,25,4747,115,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Lahr/Schwarzwald,2015-04-06T14:50:57Z,1428331857,5471019fca6da1ab138b4ed7,Late Twenties
1039,F,M,19,902,7,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Z√ºrich,2015-04-24T21:25:57Z,1429910757,54712e4ecb6da1c3438b4cc3,Early Twenties
1040,F,M,23,8696,567,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Bern,2015-04-07T11:19:24Z,1428405564,54d1258a190ba01d2c8b456a,Early Twenties
1041,F,none,22,4541,152,2,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Stuttgart,2015-04-06T16:00:51Z,1428336051,54aa2bddc86da19a178b489e,Early Twenties
1042,F,M,23,3949,190,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Zug,2015-04-06T16:10:31Z,1428336631,54722e76c96da11e748b46db,Early Twenties
1043,F,M,22,2049,75,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lancy,Payerne,2015-05-03T07:17:05Z,1430637425,547259ec190ba032018b4db5,Early Twenties
1044,F,M,25,751,16,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Melincourt,2015-04-26T11:16:18Z,1430046978,5480ea0a190ba0292d8b47fd,Late Twenties
1045,F,M,21,1180,28,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Nancy,2015-04-04T14:46:15Z,1428158775,54f624c61b0ba0a12b8b488c,Early Twenties
1046,F,both,28,0,0,0,United Kingdom,"55.3781∞ N, 3.4360∞ W",GB,"51.5072∞ N, 0.1276∞ W",London,Dresden,2015-04-10T13:19:00Z,1428671940,550c601dcd6da178968b458d,Late Twenties
1047,F,M,21,4751,121,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,K√∂ln,2015-04-06T14:25:58Z,1428330358,551ee266180ba0cf188b46eb,Early Twenties
1048,F,none,22,7825,187,5,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Stuttgart,2015-04-06T15:55:34Z,1428335734,54735328190ba049568b4914,Early Twenties
1049,F,M,22,3473,41,0,Italy,"41.8719∞ N, 12.5674∞ E",IT,"45.4637∞ N, 9.1885∞ E",Milano,Cossato,2015-04-22T09:45:43Z,1429695943,54a1b188ea6da1d62d8b4ddd,Early Twenties
1050,F,M,24,5163,198,3,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5596∞ N, 7.5886∞ E",Basel,Basel,2015-04-25T19:36:20Z,1429990580,54744ffdcb6da13e758b46d9,Early Twenties
1051,F,M,24,3781,133,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.4312∞ N, 6.9107∞ E",Montreux,Monthey,2015-04-07T21:13:22Z,1428441202,54cbeb54e86da1b9318b49b1,Early Twenties
1052,F,M,23,4033,304,2,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Albigny-sur-Sa√¥ne,2015-04-26T16:46:51Z,1430066811,55151e76190ba03f2f8b4c8f,Early Twenties
1053,F,M,22,3366,78,2,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.9480∞ N, 7.4474∞ E",Bern,Biel,2015-04-07T12:12:09Z,1428408729,55099c930b6ea112668b4d41,Early Twenties
1054,F,M,19,7858,403,0,France,"46.2276∞ N, 2.2137∞ E",FR,"48.8566∞ N, 2.3522∞ E",Paris,Etrembi√®res,2015-04-26T18:21:38Z,1430072498,550b2a7bc66da1634d8b476c,Early Twenties
1055,F,none,22,4088,100,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.3769∞ N, 8.5417∞ E",Zurich,Steinerberg,2015-04-08T13:21:41Z,1428499301,54bc1bde140ba0f8368b4bb1,Early Twenties
1056,F,M,21,6920,90,0,Germany,"51.1657∞ N, 10.4515∞ E",DE,"50.1109∞ N, 8.6821∞ E",Frankfurt,Lahr/Schwarzwald,2015-04-08T02:52:30Z,1428461550,54d315ccc96da158728b4ba1,Early Twenties
1057,F,M,20,2476,42,0,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"46.5197∞ N, 6.6323∞ E",Lancy,Dintikon,2015-04-24T21:10:15Z,1429909815,5475aacae66da1998f8b45a6,Early Twenties
1058,F,M,20,5021,135,2,Switzerland,"46.8182∞ N, 8.2275∞ E",CH,"47.5596∞ N, 7.5886∞ E",Basel,Koblenz,2015-04-26T11:03:10Z,1430046190,553ad73d190ba000608b4620,Early Twenties
